Timestamp,OperationName,Phase,DurationMs,MemoryBefore,MemoryAfter,MemoryDelta,Gen0,Gen1,Gen2
2026-01-13T10:22:13.7233737Z,ProcessImage,Complete,798.365,33535368,30991832,-2543536,3572,346,19
2026-01-13T10:22:13.8640863Z,ProcessImage,GPU_Pass,2.909,32396704,32396704,0,0,0,0
2026-01-13T10:22:14.4702987Z,ProcessImage,CPU_Pass,573.639,32413048,32455024,41976,0,0,0
2026-01-13T10:22:14.5985679Z,PhotoViewer,SetImage,87.024,32682016,33848472,1166456,0,0,0
2026-01-13T10:22:14.6579685Z,ProcessImage,Complete,796.835,32396704,32455024,58320,3591,349,19
2026-01-13T10:22:14.8014620Z,ProcessImage,GPU_Pass,3.092,33921768,33921768,0,0,0,0
2026-01-13T10:22:15.4142097Z,ProcessImage,CPU_Pass,584.120,33929992,35433584,1503592,0,0,0
2026-01-13T10:22:15.5468908Z,PhotoViewer,SetImage,91.146,35441808,36614256,1172448,0,0,0
2026-01-13T10:22:15.6104601Z,ProcessImage,Complete,812.160,33921768,35433584,1511816,3609,350,19
2026-01-13T10:22:15.7483155Z,ProcessImage,GPU_Pass,2.694,36733296,36733296,0,0,0,0
2026-01-13T10:22:16.3496091Z,ProcessImage,CPU_Pass,571.357,36733296,37932000,1198704,0,0,0
2026-01-13T10:22:16.4763734Z,PhotoViewer,SetImage,87.229,37940224,39130312,1190088,0,0,0
2026-01-13T10:22:16.5347355Z,ProcessImage,Complete,789.133,36733296,37932000,1198704,3626,352,19
2026-01-13T10:22:16.6766643Z,ProcessImage,GPU_Pass,2.839,39275712,39275712,0,0,0,0
2026-01-13T10:22:17.2969381Z,ProcessImage,CPU_Pass,590.850,39275712,41068352,1792640,0,0,0
2026-01-13T10:22:17.4271297Z,PhotoViewer,SetImage,87.923,36455296,37661616,1206320,0,0,0
2026-01-13T10:22:17.4838383Z,ProcessImage,Complete,810.062,39275712,41068352,1792640,3645,354,19
2026-01-13T10:22:17.6188728Z,ProcessImage,GPU_Pass,2.857,37718944,37718944,0,0,0,0
2026-01-13T10:22:18.2237372Z,ProcessImage,CPU_Pass,571.851,37743216,38752624,1009408,0,0,0
2026-01-13T10:22:18.3477821Z,PhotoViewer,SetImage,88.803,38997224,40154104,1156880,0,0,0
2026-01-13T10:22:18.4080015Z,ProcessImage,Complete,792.008,37718944,38752624,1033680,3663,354,19
2026-01-13T10:22:18.5469488Z,ProcessImage,GPU_Pass,2.708,40227672,40227672,0,0,0,0
2026-01-13T10:22:19.1812224Z,ProcessImage,CPU_Pass,604.210,40227672,-25078728,-65306400,0,0,0
2026-01-13T10:22:19.3115959Z,PhotoViewer,SetImage,88.290,-25070504,-23877584,1192920,0,0,0
2026-01-13T10:22:19.3717398Z,ProcessImage,Complete,827.527,40227672,-25078728,-65306400,3680,357,20
2026-01-13T10:22:19.5055696Z,ProcessImage,GPU_Pass,2.772,-24290584,-24282400,8184,0,0,0
2026-01-13T10:22:20.1121008Z,ProcessImage,CPU_Pass,576.836,-24282400,-19016792,5265608,0,0,0
2026-01-13T10:22:20.2440671Z,PhotoViewer,SetImage,89.044,-19008568,-17789744,1218824,0,0,0
2026-01-13T10:22:20.3037410Z,ProcessImage,Complete,801.000,-24290584,-19016792,5273792,3704,359,20
2026-01-13T10:22:20.4395065Z,ProcessImage,GPU_Pass,2.652,-19554424,-19554424,0,0,0,0
2026-01-13T10:22:21.0451316Z,ProcessImage,CPU_Pass,577.516,-19513408,-13684232,5829176,0,0,0
2026-01-13T10:22:21.1689585Z,PhotoViewer,SetImage,87.494,-13463216,-12402584,1060632,0,0,0
2026-01-13T10:22:21.2276344Z,ProcessImage,Complete,790.783,-19554424,-13684232,5870192,3727,361,21
2026-01-13T10:22:21.3610266Z,ProcessImage,GPU_Pass,2.904,-12694976,-12694976,0,0,0,0
2026-01-13T10:22:21.9584412Z,ProcessImage,CPU_Pass,568.662,-12678776,-2688264,9990512,0,0,0
2026-01-13T10:22:22.0854418Z,PhotoViewer,SetImage,88.385,-2458040,-1403888,1054152,0,0,0
2026-01-13T10:22:22.1443981Z,ProcessImage,Complete,786.326,-12694976,-2688264,10006712,3749,361,21
2026-01-13T10:22:22.2769501Z,ProcessImage,GPU_Pass,2.885,-1231592,-1231592,0,0,0,0
2026-01-13T10:22:22.8753992Z,ProcessImage,CPU_Pass,566.805,-1273048,4816120,6089168,0,0,0
2026-01-13T10:22:23.0014298Z,PhotoViewer,SetImage,87.869,5031808,6087912,1056104,0,0,0
2026-01-13T10:22:23.0598863Z,ProcessImage,Complete,785.842,-1231592,4816120,6047712,3772,362,21
2026-01-13T10:22:23.1942516Z,ProcessImage,GPU_Pass,2.757,6263104,6263104,0,0,0,0
2026-01-13T10:22:23.7929605Z,ProcessImage,CPU_Pass,570.557,6287720,13526848,7239128,0,0,0
2026-01-13T10:22:23.9197516Z,PhotoViewer,SetImage,87.569,13761008,14814272,1053264,0,0,0
2026-01-13T10:22:23.9824195Z,ProcessImage,Complete,790.947,6263104,13526848,7263744,3795,362,21
2026-01-13T10:22:24.1110402Z,ProcessImage,GPU_Pass,2.740,14978128,14978128,0,0,0,0
2026-01-13T10:22:24.7132712Z,ProcessImage,CPU_Pass,575.620,14994456,23631360,8636904,0,0,0
2026-01-13T10:22:24.8442765Z,PhotoViewer,SetImage,88.306,23831592,25024672,1193080,0,0,0
2026-01-13T10:22:24.9005387Z,ProcessImage,Complete,792.256,14978128,23631360,8653232,3816,362,21
2026-01-13T10:22:25.0321280Z,ProcessImage,GPU_Pass,2.623,25065568,25065568,0,0,0,0
2026-01-13T10:22:25.6277449Z,ProcessImage,CPU_Pass,564.384,25081896,29012488,3930592,0,0,0
2026-01-13T10:22:25.7529230Z,PhotoViewer,SetImage,89.163,29184336,30359928,1175592,0,0,0
2026-01-13T10:22:25.8110971Z,ProcessImage,Complete,781.606,25065568,29012488,3946920,3833,362,21
2026-01-13T10:22:25.9476473Z,ProcessImage,GPU_Pass,2.670,30408584,30408584,0,0,0,0
2026-01-13T10:22:26.5614453Z,ProcessImage,CPU_Pass,585.795,30424912,21679376,-8745536,0,0,0
2026-01-13T10:22:26.6880291Z,PhotoViewer,SetImage,87.252,17759696,18941832,1182136,0,0,0
2026-01-13T10:22:26.7607464Z,ProcessImage,Complete,815.807,30408584,21679376,-8729208,3852,366,22
2026-01-13T10:22:26.8968330Z,ProcessImage,GPU_Pass,2.742,19056696,19056696,0,0,0,0
2026-01-13T10:22:27.5026290Z,ProcessImage,CPU_Pass,576.397,19056696,23912432,4855736,0,0,0
2026-01-13T10:22:27.6266438Z,PhotoViewer,SetImage,88.306,23912432,25110952,1198520,0,0,0
2026-01-13T10:22:27.6889018Z,ProcessImage,Complete,794.842,19056696,23912432,4855736,3869,367,22
2026-01-13T10:22:27.8245136Z,ProcessImage,GPU_Pass,2.733,25248312,25248312,0,0,0,0
2026-01-13T10:22:28.4247305Z,ProcessImage,CPU_Pass,572.153,25256536,25939152,682616,0,0,0
2026-01-13T10:22:28.5465682Z,PhotoViewer,SetImage,86.364,25947376,27148776,1201400,0,0,0
2026-01-13T10:22:28.6003714Z,ProcessImage,Complete,778.610,25248312,25939152,690840,3888,367,22
2026-01-13T10:22:28.7341034Z,ProcessImage,GPU_Pass,2.816,27287744,27287744,0,0,0,0
2026-01-13T10:22:29.3282971Z,ProcessImage,CPU_Pass,565.621,27287744,27861680,573936,0,0,0
2026-01-13T10:22:29.4531121Z,PhotoViewer,SetImage,88.355,27861680,29064224,1202544,0,0,0
2026-01-13T10:22:29.5132787Z,ProcessImage,Complete,782.005,27287744,27861680,573936,3906,367,22
2026-01-13T10:22:29.6459729Z,ProcessImage,GPU_Pass,2.807,29202992,29213384,10392,0,0,0
2026-01-13T10:22:30.2349879Z,ProcessImage,CPU_Pass,562.413,29213384,27003896,-2209488,0,0,0
2026-01-13T10:22:30.3589261Z,PhotoViewer,SetImage,88.069,27003896,28206440,1202544,0,0,0
2026-01-13T10:22:30.4139048Z,ProcessImage,Complete,770.773,29202992,27003896,-2199096,3924,369,22
2026-01-13T10:22:30.5537779Z,ProcessImage,GPU_Pass,2.953,28325432,28333608,8176,0,0,0
2026-01-13T10:22:31.1480349Z,ProcessImage,CPU_Pass,565.956,28333608,28720976,387368,0,0,0
2026-01-13T10:22:31.2775053Z,PhotoViewer,SetImage,86.613,28720976,29915304,1194328,0,0,0
2026-01-13T10:22:31.3329748Z,ProcessImage,Complete,782.176,28325432,28720976,395544,3942,369,22
2026-01-13T10:22:31.4677312Z,ProcessImage,GPU_Pass,2.762,30070208,30070208,0,0,0,0
2026-01-13T10:22:32.0896277Z,ProcessImage,CPU_Pass,593.129,30070208,24582128,-5488080,0,0,0
2026-01-13T10:22:32.2128313Z,PhotoViewer,SetImage,87.046,24703624,25852728,1149104,0,0,0
2026-01-13T10:22:32.2906587Z,ProcessImage,Complete,825.717,30070208,24582128,-5488080,3960,371,23
2026-01-13T10:22:32.4220374Z,ProcessImage,GPU_Pass,2.764,26029656,26029656,0,0,0,0
2026-01-13T10:22:33.0128279Z,ProcessImage,CPU_Pass,562.931,26037752,26460272,422520,0,0,0
2026-01-13T10:22:33.1342668Z,PhotoViewer,SetImage,87.612,26486960,27713632,1226672,0,0,0
2026-01-13T10:22:33.1962089Z,ProcessImage,Complete,777.019,26029656,26460272,430616,3977,371,23
2026-01-13T10:22:33.3290205Z,ProcessImage,GPU_Pass,2.811,27864664,27864664,0,0,0,0
2026-01-13T10:22:33.9640473Z,ProcessImage,CPU_Pass,607.730,27888576,25698032,-2190544,0,0,0
2026-01-13T10:22:34.0855280Z,PhotoViewer,SetImage,87.088,25706256,26888648,1182392,0,0,0
2026-01-13T10:22:34.1381761Z,ProcessImage,Complete,812.010,27864664,25698032,-2166632,3994,376,24
2026-01-13T10:22:34.2697625Z,ProcessImage,GPU_Pass,2.986,26962432,26962432,0,0,0,0
2026-01-13T10:22:34.8738372Z,ProcessImage,CPU_Pass,576.218,26962432,28051776,1089344,0,0,0
2026-01-13T10:22:35.0021505Z,PhotoViewer,SetImage,89.068,28068224,29239216,1170992,0,0,0
2026-01-13T10:22:35.0611334Z,ProcessImage,Complete,794.392,26962432,28051776,1089344,4012,382,24
2026-01-13T10:22:35.2020619Z,ProcessImage,GPU_Pass,3.083,29342296,29342296,0,0,0,0
2026-01-13T10:22:35.8265605Z,ProcessImage,CPU_Pass,597.557,29342296,30771808,1429512,0,0,0
2026-01-13T10:22:35.9551565Z,PhotoViewer,SetImage,88.168,30771808,31963584,1191776,0,0,0
2026-01-13T10:22:36.0180889Z,ProcessImage,Complete,819.134,29342296,30771808,1429512,4029,387,25
2026-01-13T10:22:36.1520785Z,ProcessImage,GPU_Pass,2.761,32094576,32102800,8224,0,0,0
2026-01-13T10:22:36.7804307Z,ProcessImage,CPU_Pass,599.164,32102800,29979864,-2122936,0,0,0
2026-01-13T10:22:36.9138372Z,PhotoViewer,SetImage,89.961,28211568,29405472,1193904,0,0,0
2026-01-13T10:22:36.9808687Z,ProcessImage,Complete,831.580,32094576,29979864,-2114712,4048,391,26
2026-01-13T10:22:37.1451293Z,ProcessImage,GPU_Pass,2.846,29487232,29487232,0,0,0,0
2026-01-13T10:22:37.8899750Z,ProcessImage,CPU_Pass,713.716,29487232,31942864,2455632,0,0,0
2026-01-13T10:22:38.1018866Z,PhotoViewer,SetImage,100.712,32098352,33189760,1091408,0,0,0
2026-01-13T10:22:38.2159665Z,ProcessImage,Complete,1073.739,29487232,31942864,2455632,4065,397,27
2026-01-13T10:22:38.4149727Z,ProcessImage,GPU_Pass,3.227,33399520,33399520,0,0,0,0
2026-01-13T10:22:39.4573358Z,ProcessImage,CPU_Pass,992.650,33423880,31825488,-1598392,0,0,0
2026-01-13T10:22:39.8081454Z,PhotoViewer,SetImage,120.167,30007952,31132528,1124576,0,0,0
2026-01-13T10:22:39.9516631Z,ProcessImage,Complete,1539.941,33399520,31825488,-1574032,4086,400,27
2026-01-13T10:22:40.1530257Z,ProcessImage,GPU_Pass,4.962,31295712,31295712,0,0,0,0
2026-01-13T10:22:41.0030509Z,ProcessImage,CPU_Pass,804.433,31328544,32386408,1057864,0,0,0
2026-01-13T10:22:41.1997648Z,PhotoViewer,SetImage,104.358,32402832,31651464,-751368,0,0,0
2026-01-13T10:22:41.2991762Z,ProcessImage,Complete,1151.239,31295712,32386408,1090696,4105,410,28
2026-01-13T10:22:41.4932477Z,ProcessImage,GPU_Pass,4.156,31766240,31799112,32872,0,0,0
2026-01-13T10:22:42.2370827Z,ProcessImage,CPU_Pass,706.963,31799112,33712824,1913712,0,0,0
2026-01-13T10:22:42.3956231Z,PhotoViewer,SetImage,105.171,33721048,34903928,1182880,0,0,0
2026-01-13T10:22:42.4665497Z,ProcessImage,Complete,977.505,31766240,33712824,1946584,4123,411,28
2026-01-13T10:22:42.6534638Z,ProcessImage,GPU_Pass,4.721,35132176,35132176,0,0,0,0
2026-01-13T10:22:43.3761044Z,ProcessImage,CPU_Pass,679.264,35132176,35344000,211824,0,0,0
2026-01-13T10:22:43.5343524Z,PhotoViewer,SetImage,101.360,35352224,36567568,1215344,0,0,0
2026-01-13T10:22:43.6258863Z,ProcessImage,Complete,977.184,35132176,35344000,211824,4139,414,28
2026-01-13T10:22:43.8206889Z,ProcessImage,GPU_Pass,5.512,36777256,36777256,0,0,0,0
2026-01-13T10:22:44.5538947Z,ProcessImage,CPU_Pass,674.806,36810032,36479624,-330408,0,0,0
2026-01-13T10:22:44.6998812Z,PhotoViewer,SetImage,96.064,36487848,37617792,1129944,0,0,0
2026-01-13T10:22:44.7767672Z,ProcessImage,Complete,961.653,36777256,36479624,-297632,4156,416,28
2026-01-13T10:22:44.9525233Z,ProcessImage,GPU_Pass,3.168,37745616,37753840,8224,0,0,0
2026-01-13T10:22:45.6431702Z,ProcessImage,CPU_Pass,647.151,37786704,40377808,2591104,0,0,0
2026-01-13T10:22:45.7888260Z,PhotoViewer,SetImage,97.258,40540592,41700080,1159488,0,0,0
2026-01-13T10:22:45.8595843Z,ProcessImage,Complete,910.232,37745616,40377808,2632192,4172,419,28
2026-01-13T10:22:46.0108553Z,ProcessImage,GPU_Pass,3.344,41797776,41797776,0,0,0,0
2026-01-13T10:22:46.6768648Z,ProcessImage,CPU_Pass,634.256,41797776,39803456,-1994320,0,0,0
2026-01-13T10:22:46.8153920Z,PhotoViewer,SetImage,95.581,40098960,39324536,-774424,0,0,0
2026-01-13T10:22:46.8825434Z,ProcessImage,Complete,874.989,41797776,39803456,-1994320,4191,421,28
2026-01-13T10:22:47.0484087Z,ProcessImage,GPU_Pass,2.917,39490696,39490696,0,0,0,0
2026-01-13T10:22:47.7264815Z,ProcessImage,CPU_Pass,644.753,39490696,39651160,160464,0,0,0
2026-01-13T10:22:47.8756418Z,PhotoViewer,SetImage,95.326,39651160,40852680,1201520,0,0,0
2026-01-13T10:22:47.9402651Z,ProcessImage,Complete,894.680,39490696,39651160,160464,4207,425,28
2026-01-13T10:22:48.0976135Z,ProcessImage,GPU_Pass,3.177,40996232,40996232,0,0,0,0
2026-01-13T10:22:48.8154127Z,ProcessImage,CPU_Pass,679.629,41028768,42543688,1514920,0,0,0
2026-01-13T10:22:48.9663100Z,PhotoViewer,SetImage,97.955,42560136,41694280,-865856,0,0,0
2026-01-13T10:22:49.0378724Z,ProcessImage,Complete,943.494,40996232,42543688,1547456,4223,427,28
2026-01-13T10:22:49.3092225Z,ProcessImage,GPU_Pass,3.056,41937208,41937208,0,0,0,0
2026-01-13T10:22:50.0298671Z,ProcessImage,CPU_Pass,674.974,41976992,41984056,7064,0,0,0
2026-01-13T10:22:50.1875622Z,PhotoViewer,SetImage,104.394,41992216,43186920,1194704,0,0,0
2026-01-13T10:22:50.2586439Z,ProcessImage,Complete,952.518,41937208,41984056,46848,4240,429,28
2026-01-13T10:22:50.4356390Z,ProcessImage,GPU_Pass,2.856,43326080,43350616,24536,0,0,0
2026-01-13T10:22:51.1285002Z,ProcessImage,CPU_Pass,658.807,43350616,47754200,4403584,0,0,0
2026-01-13T10:22:51.2711767Z,PhotoViewer,SetImage,96.369,47942584,49078832,1136248,0,0,0
2026-01-13T10:22:51.3364722Z,ProcessImage,Complete,903.740,43326080,47754200,4428120,4255,431,28
2026-01-13T10:22:51.4966321Z,ProcessImage,GPU_Pass,2.846,42577800,42577800,0,0,0,0
2026-01-13T10:22:52.1623282Z,ProcessImage,CPU_Pass,633.831,42586024,45269728,2683704,0,0,0
2026-01-13T10:22:52.3040332Z,PhotoViewer,SetImage,95.694,45277952,46424416,1146464,0,0,0
2026-01-13T10:22:52.3678646Z,ProcessImage,Complete,874.112,42577800,45269728,2691928,4272,432,28
2026-01-13T10:22:52.5222965Z,ProcessImage,GPU_Pass,3.195,46531128,46539160,8032,0,0,0
2026-01-13T10:22:53.1889849Z,ProcessImage,CPU_Pass,632.942,46539160,47383744,844584,0,0,0
2026-01-13T10:22:53.3240127Z,PhotoViewer,SetImage,95.329,47391968,48582176,1190208,0,0,0
2026-01-13T10:22:53.3923409Z,ProcessImage,Complete,873.299,46531128,47383744,852616,4289,435,28
2026-01-13T10:22:53.5557778Z,ProcessImage,GPU_Pass,3.354,48728856,48728856,0,0,0,0
2026-01-13T10:22:54.2121881Z,ProcessImage,CPU_Pass,619.035,48755320,48393288,-362032,0,0,0
2026-01-13T10:22:54.3396561Z,PhotoViewer,SetImage,90.003,48393288,49605144,1211856,0,0,0
2026-01-13T10:22:54.3974101Z,ProcessImage,Complete,845.018,48728856,48393288,-335568,4305,436,28
2026-01-13T10:22:54.5373369Z,ProcessImage,GPU_Pass,2.651,49695480,49703680,8200,0,0,0
2026-01-13T10:22:55.1544113Z,ProcessImage,CPU_Pass,587.824,49703680,52008968,2305288,0,0,0
2026-01-13T10:22:55.2826086Z,PhotoViewer,SetImage,92.546,52008968,53220344,1211376,0,0,0
2026-01-13T10:22:55.3401838Z,ProcessImage,Complete,805.577,49695480,52008968,2313488,4321,437,28
2026-01-13T10:22:55.4837714Z,ProcessImage,GPU_Pass,2.658,53351752,53351752,0,0,0,0
2026-01-13T10:22:56.0922731Z,ProcessImage,CPU_Pass,579.716,53359936,54535200,1175264,0,0,0
2026-01-13T10:22:56.2224588Z,PhotoViewer,SetImage,89.217,54731808,55783584,1051776,0,0,0
2026-01-13T10:22:56.2792290Z,ProcessImage,Complete,798.207,53351752,54535200,1183448,4337,438,28
2026-01-13T10:22:56.4346368Z,ProcessImage,GPU_Pass,2.780,55944672,55969288,24616,0,0,0
2026-01-13T10:22:57.0461357Z,ProcessImage,CPU_Pass,583.506,55969288,52457024,-3512264,0,0,0
2026-01-13T10:22:57.1732666Z,PhotoViewer,SetImage,90.684,52465248,53677160,1211912,0,0,0
2026-01-13T10:22:57.2289346Z,ProcessImage,Complete,797.111,55944672,52457024,-3487648,4353,438,28
2026-01-13T10:22:57.3630418Z,ProcessImage,GPU_Pass,2.891,53758632,53758632,0,0,0,0
2026-01-13T10:22:57.9859608Z,ProcessImage,CPU_Pass,593.707,53758632,53752824,-5808,0,0,0
2026-01-13T10:22:58.1156607Z,PhotoViewer,SetImage,89.784,53769240,54972648,1203408,0,0,0
2026-01-13T10:22:58.1719036Z,ProcessImage,Complete,811.795,53758632,53752824,-5808,4369,440,28
2026-01-13T10:22:58.3055402Z,ProcessImage,GPU_Pass,2.816,55103704,55103704,0,0,0,0
2026-01-13T10:22:58.9275703Z,ProcessImage,CPU_Pass,592.457,55111928,54875200,-236728,0,0,0
2026-01-13T10:22:59.0592392Z,PhotoViewer,SetImage,91.689,54918912,56182496,1263584,0,0,0
2026-01-13T10:22:59.1216815Z,ProcessImage,Complete,818.991,55103704,54875200,-228504,4384,440,28
2026-01-13T10:22:59.2563864Z,ProcessImage,GPU_Pass,2.753,56353656,56353656,0,0,0,0
2026-01-13T10:22:59.8729821Z,ProcessImage,CPU_Pass,587.262,56370024,61399432,5029408,0,0,0
2026-01-13T10:23:00.0114490Z,PhotoViewer,SetImage,97.419,61620648,54447392,-7173256,0,0,0
2026-01-13T10:23:00.0682296Z,ProcessImage,Complete,814.605,56353656,61399432,5045776,4399,442,28
2026-01-13T10:23:00.2071824Z,ProcessImage,GPU_Pass,2.959,54602048,54602048,0,0,0,0
2026-01-13T10:23:00.8075362Z,ProcessImage,CPU_Pass,572.822,54602048,59666656,5064608,0,0,0
2026-01-13T10:23:00.9326899Z,PhotoViewer,SetImage,90.007,59683048,58922384,-760664,0,0,0
2026-01-13T10:23:00.9943636Z,ProcessImage,Complete,790.174,54602048,59666656,5064608,4414,442,28
2026-01-13T10:23:01.1280273Z,ProcessImage,GPU_Pass,2.797,59108672,59108672,0,0,0,0
2026-01-13T10:23:01.7566549Z,ProcessImage,CPU_Pass,599.280,59108672,62388704,3280032,0,0,0
2026-01-13T10:23:01.8859743Z,PhotoViewer,SetImage,90.860,62396928,63620560,1223632,0,0,0
2026-01-13T10:23:01.9431180Z,ProcessImage,Complete,817.931,59108672,62388704,3280032,4430,443,28
2026-01-13T10:23:02.0752959Z,ProcessImage,GPU_Pass,2.682,63763232,63763232,0,0,0,0
2026-01-13T10:23:02.6951176Z,ProcessImage,CPU_Pass,591.710,63771376,65212960,1441584,0,0,0
2026-01-13T10:23:02.8242157Z,PhotoViewer,SetImage,90.228,65237632,66449568,1211936,0,0,0
2026-01-13T10:23:02.8861097Z,ProcessImage,Complete,813.525,63763232,65212960,1449728,4448,443,28
2026-01-13T10:23:03.0206703Z,ProcessImage,GPU_Pass,2.724,66619992,66619992,0,0,0,0
2026-01-13T10:23:03.6389390Z,ProcessImage,CPU_Pass,590.494,66636296,61490440,-5145856,0,0,0
2026-01-13T10:23:03.7846255Z,PhotoViewer,SetImage,90.596,61863152,63006080,1142928,0,0,0
2026-01-13T10:23:03.8411114Z,ProcessImage,Complete,823.193,66619992,61490440,-5129552,4466,447,28
2026-01-13T10:23:03.9786192Z,ProcessImage,GPU_Pass,2.798,63112624,63112624,0,0,0,0
2026-01-13T10:23:04.5952380Z,ProcessImage,CPU_Pass,587.016,63112624,64469384,1356760,0,0,0
2026-01-13T10:23:04.7232356Z,PhotoViewer,SetImage,90.096,64469384,65738720,1269336,0,0,0
2026-01-13T10:23:04.7866804Z,ProcessImage,Complete,810.884,63112624,64469384,1356760,4481,449,28
2026-01-13T10:23:04.9298424Z,ProcessImage,GPU_Pass,2.853,65861784,65870008,8224,0,0,0
2026-01-13T10:23:05.5537652Z,ProcessImage,CPU_Pass,592.838,65870008,68496976,2626968,0,0,0
2026-01-13T10:23:05.6921799Z,PhotoViewer,SetImage,90.795,68693584,69852024,1158440,0,0,0
2026-01-13T10:23:05.7505761Z,ProcessImage,Complete,823.620,65861784,68496976,2635192,4495,450,28
2026-01-13T10:23:05.8927848Z,ProcessImage,GPU_Pass,2.698,69933472,69933472,0,0,0,0
2026-01-13T10:23:06.5148477Z,ProcessImage,CPU_Pass,593.162,69933472,65946904,-3986568,0,0,0
2026-01-13T10:23:06.6411468Z,PhotoViewer,SetImage,89.445,65954872,67173872,1219000,0,0,0
2026-01-13T10:23:06.6971955Z,ProcessImage,Complete,807.141,69933472,65946904,-3986568,4511,454,28
2026-01-13T10:23:06.8495521Z,ProcessImage,GPU_Pass,2.929,67312168,67312168,0,0,0,0
2026-01-13T10:23:07.4632017Z,ProcessImage,CPU_Pass,586.493,67320336,70801872,3481536,0,0,0
2026-01-13T10:23:07.5890796Z,PhotoViewer,SetImage,89.529,70810096,72093144,1283048,0,0,0
2026-01-13T10:23:07.6485071Z,ProcessImage,Complete,801.936,67312168,70801872,3489704,4526,454,28
2026-01-13T10:23:07.7746123Z,ProcessImage,GPU_Pass,2.939,72236472,72236472,0,0,0,0
2026-01-13T10:23:08.3797762Z,ProcessImage,CPU_Pass,577.891,72236472,71726240,-510232,0,0,0
2026-01-13T10:23:08.5048631Z,PhotoViewer,SetImage,89.484,71734464,73015896,1281432,0,0,0
2026-01-13T10:23:08.6033572Z,ProcessImage,Complete,831.716,72236472,71726240,-510232,4542,455,28
2026-01-13T10:23:08.7404010Z,ProcessImage,GPU_Pass,2.806,73222896,73222896,0,0,0,0
2026-01-13T10:23:09.3490574Z,ProcessImage,CPU_Pass,580.377,73222896,72413496,-809400,0,0,0
2026-01-13T10:23:09.4779013Z,PhotoViewer,SetImage,91.542,72413496,73649152,1235656,0,0,0
2026-01-13T10:23:09.5366075Z,ProcessImage,Complete,799.048,73222896,72413496,-809400,4559,455,28
2026-01-13T10:23:09.6700938Z,ProcessImage,GPU_Pass,2.713,73747632,73755656,8024,0,0,0
2026-01-13T10:23:10.2801343Z,ProcessImage,CPU_Pass,580.284,73755656,73437624,-318032,0,0,0
2026-01-13T10:23:10.4100365Z,PhotoViewer,SetImage,92.252,73437624,74664568,1226944,0,0,0
2026-01-13T10:23:10.4679631Z,ProcessImage,Complete,800.574,73747632,73437624,-310008,4574,456,28
2026-01-13T10:23:10.6066187Z,ProcessImage,GPU_Pass,3.531,74785432,74793656,8224,0,0,0
2026-01-13T10:23:11.2118160Z,ProcessImage,CPU_Pass,575.871,74793656,76877160,2083504,0,0,0
2026-01-13T10:23:11.3415450Z,PhotoViewer,SetImage,88.480,76877160,78104320,1227160,0,0,0
2026-01-13T10:23:11.4024487Z,ProcessImage,Complete,799.430,74785432,76877160,2091728,4588,456,28
2026-01-13T10:23:11.5364189Z,ProcessImage,GPU_Pass,2.753,78263632,78271856,8224,0,0,0
2026-01-13T10:23:12.1493373Z,ProcessImage,CPU_Pass,583.914,78288240,79556288,1268048,0,0,0
2026-01-13T10:23:12.2774136Z,PhotoViewer,SetImage,92.835,79777568,72778768,-6998800,0,0,0
2026-01-13T10:23:12.3342748Z,ProcessImage,Complete,800.628,78263632,79556288,1292656,4605,457,28
2026-01-13T10:23:12.4715046Z,ProcessImage,GPU_Pass,2.802,72907296,72915496,8200,0,0,0
2026-01-13T10:23:13.0812822Z,ProcessImage,CPU_Pass,579.457,72931856,78100216,5168360,0,0,0
2026-01-13T10:23:13.2162941Z,PhotoViewer,SetImage,90.705,76421256,77643752,1222496,0,0,0
2026-01-13T10:23:13.2760259Z,ProcessImage,Complete,807.364,72907296,78100216,5192920,4619,457,28
2026-01-13T10:23:13.4160139Z,ProcessImage,GPU_Pass,3.110,77716728,77716728,0,0,0,0
2026-01-13T10:23:14.0381625Z,ProcessImage,CPU_Pass,590.213,77716728,77458400,-258328,0,0,0
2026-01-13T10:23:14.1627370Z,PhotoViewer,SetImage,88.811,77458400,78698264,1239864,0,0,0
2026-01-13T10:23:14.2197023Z,ProcessImage,Complete,806.852,77716728,77458400,-258328,4634,458,28
2026-01-13T10:23:14.3529894Z,ProcessImage,GPU_Pass,2.627,78800784,78808808,8024,0,0,0
2026-01-13T10:23:14.9610594Z,ProcessImage,CPU_Pass,579.676,78808808,79372128,563320,0,0,0
2026-01-13T10:23:15.0853169Z,PhotoViewer,SetImage,88.150,79388576,80714056,1325480,0,0,0
2026-01-13T10:23:15.1426749Z,ProcessImage,Complete,792.340,78800784,79372128,571344,4648,458,28
2026-01-13T10:23:15.2739161Z,ProcessImage,GPU_Pass,2.690,80866200,80866200,0,0,0,0
2026-01-13T10:23:15.8762743Z,ProcessImage,CPU_Pass,573.530,80866200,82582320,1716120,0,0,0
2026-01-13T10:23:16.0013089Z,PhotoViewer,SetImage,89.750,82590544,83829472,1238928,0,0,0
2026-01-13T10:23:16.0576384Z,ProcessImage,Complete,786.432,80866200,82582320,1716120,4662,462,28
2026-01-13T10:23:16.1873011Z,ProcessImage,GPU_Pass,2.708,83971608,83971608,0,0,0,0
2026-01-13T10:23:16.7975406Z,ProcessImage,CPU_Pass,576.163,83971608,86133040,2161432,0,0,0
